delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
3	72	73	78	75	3	489	9989001	FR.BR.U.L.BL.-BR.-FR.-BL.-BR.-BL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	-D.-R.-R.-DR.-BR.-U.BR.BR.-B.BR.BR.-R.BR.-B.R.U.BL.B.BR.U.-DR.B.BR.D.-BL.-B.-U.BR.-BL.BR.-U.DR.-R.FR.-DR.BR.B.-BL.-DR.BR.DR.FR.F.-U.F.F.-U.-DR.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.L.DR.R.-B.-R.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.DR.-B.R.L.-R.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.L.DR.-B.R.-R.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.DR.-B.-BR.U.-U.L.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	B.BR.-B.-BL.-BR.-L.L.-DL.-BL.DL.-BR.B.-R.DR.BR.BL.DR.-R.BR.DR.-B.BL.-B.-BL.B.BR.BL.BR.FR.BR.-R.-DR.-DR.-BR.-BR.-BL.-R.-U.-BR.-BL.R.-U.R.FR.-DR.-F.-F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	B.BR.-B.-BL.-L.-BR.L.-DL.-BL.DL.-BR.B.-R.DR.BR.BL.DR.-R.BR.DR.-B.BL.-B.-BL.B.BR.BL.BR.FR.BR.-R.-DR.-DR.-BR.-BR.-BL.-R.-U.-BR.-BL.R.-U.R.FR.-DR.-F.-F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.DR.-B.DL.-BR.-DL.L.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.DR.-B.-BR.DL.-DL.L.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.L.DR.-FL.-B.FL.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.L.DR.-B.-FL.FL.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.DR.-FL.L.-B.-BR.-BL.-L.FL.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.DR.-B.-FL.L.-BR.-BL.-L.FL.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	B.BR.-B.-BL.-DL.-D.D.-BR.-BL.DL.-BR.B.-R.DR.BR.BL.DR.-R.BR.DR.-B.BL.-B.-BL.B.BR.BL.BR.FR.BR.-R.-DR.-DR.-BR.-BR.-BL.-R.-U.-BR.-BL.R.-U.R.FR.-DR.-F.-F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	BL.BR.U.BR.BR.-U.-BR.-R.BR.U.BR.-BL.-U.-BL.-U.-BL.BR.BL.BR.BR.-BL.-U.-BR.-R.BR.FR.-DR.BR.DR.-FR.DR.DR.BR.R.BR.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.L.DR.-B.DL.-DL.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	BR.U.L.BL.-FL.-BR.-BL.-BR.-BL.FL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	BR.U.L.BL.-BR.-FL.-BL.-BR.-BL.FL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	BR.U.L.BL.-BR.-R.R.-BL.-BR.-BL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	BR.U.L.BL.-BR.-B.B.-BL.-BR.-BL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	U.-D.L.DR.-B.DL.-BR.-DL.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	B.BR.-B.-BL.-DL.-DR.DR.-BR.-BL.DL.-BR.B.-R.DR.BR.BL.DR.-R.BR.DR.-B.BL.-B.-BL.B.BR.BL.BR.FR.BR.-R.-DR.-DR.-BR.-BR.-BL.-R.-U.-BR.-BL.R.-U.R.FR.-DR.-F.-F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	B.BR.-B.-DR.-BL.-DL.DR.-BR.-BL.DL.-BR.B.-R.DR.BR.BL.DR.-R.BR.DR.-B.BL.-B.-BL.B.BR.BL.BR.FR.BR.-R.-DR.-DR.-BR.-BR.-BL.-R.-U.-BR.-BL.R.-U.R.FR.-DR.-F.-F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	3	489	9989001	BR.U.L.BL.-FL.-BR.FL.-BL.-BR.-BL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
